r1,r2,r3,r4,r5,d1,d2,d3,d4,d5,radiant_win,id
25,91,136,129,22,53,21,100,45,7,False,7629745212
114,79,9,97,109,14,26,129,106,5,False,7629698777
89,88,119,23,28,106,2,46,66,128,False,7629674172
109,97,84,86,107,19,105,53,10,61,True,7629513457
15,26,109,65,97,52,8,14,120,121,False,7629173790
22,86,129,101,109,11,53,49,65,8,True,7629063425
52,19,95,10,46,15,20,98,86,106,True,7628995175
110,105,28,114,62,39,49,14,12,123,True,7634546687
21,52,65,8,99,97,72,112,86,44,True,7633643246
46,45,9,106,49,15,96,101,89,87,False,7633559909
57,20,13,129,109,10,3,72,137,90,True,7633130355
41,45,26,35,78,63,105,129,19,54,True,7633093549
95,123,109,43,97,15,5,129,21,9,True,7633064960
13,20,29,86,73,15,44,90,129,53,True,7632216360
65,66,48,114,13,18,55,51,120,9,True,7632153716
41,71,53,15,52,106,48,98,121,65,True,7632075650
137,123,9,94,92,120,129,45,26,18,True,7631933401
76,18,53,103,98,93,49,106,86,9,False,7631885709
10,51,108,86,114,5,93,60,52,112,False,7634620771
55,85,112,18,22,13,84,109,21,93,False,7634522808
46,26,41,53,102,114,9,88,98,90,False,7633712691
39,37,98,26,46,137,45,48,103,120,False,7629272014
44,9,79,120,129,93,19,121,53,13,False,7634703119
17,109,21,41,105,106,33,123,129,114,True,7633989974
86,93,57,63,15,13,52,48,49,109,True,7633916097
49,33,48,123,105,26,23,65,114,13,True,7633830214
76,15,86,57,14,53,52,98,114,17,False,7633762383
25,53,52,114,21,23,15,94,5,36,False,7633677577
14,123,97,43,48,21,20,1,98,106,True,7633621674
100,4,109,52,23,93,5,123,97,74,True,7633536983
9,74,123,129,10,1,58,120,65,23,False,7633424221
86,129,53,94,22,35,19,69,109,66,True,7633375495
43,19,137,138,14,59,45,78,109,63,True,7632457982
21,105,120,88,72,19,27,5,129,89,True,7632347005
13,26,129,109,89,65,93,53,69,49,False,7632277728
47,51,27,10,73,18,98,9,109,49,True,7632190178
72,69,106,136,65,123,91,138,98,129,False,7632120069
72,114,41,73,14,1,123,23,58,28,True,7632012613
39,105,10,112,129,113,53,79,98,73,False,7631952424
120,10,85,123,69,105,135,18,17,21,False,7631864097
58,92,48,129,35,78,138,25,41,98,False,7631813561
99,86,53,106,63,66,54,109,113,137,True,7631751004
41,120,64,123,137,33,106,7,54,21,False,7631715729
74,3,20,109,41,86,137,8,97,85,True,7634381384
2,35,123,119,95,52,41,19,126,28,False,7634349311
18,53,21,28,58,74,114,9,32,96,False,7634281215
63,5,98,78,9,109,13,65,49,45,True,7634058296
65,19,120,49,98,25,20,54,56,96,True,7633262325
98,27,72,91,59,65,114,20,15,73,True,7633226058
1,17,105,86,19,80,29,52,22,79,True,7632631378
21,9,69,126,123,42,52,13,44,105,False,7632576522
49,5,62,73,52,54,79,13,65,78,True,7632521572
54,109,21,105,56,19,91,136,86,22,False,7632297624
109,1,126,35,22,46,105,86,29,13,False,7631832482
109,98,21,10,73,120,78,56,86,45,True,7631798080
9,109,80,129,10,114,112,65,89,52,False,7631333326
109,71,19,10,57,65,45,18,7,22,False,7631289237
50,135,100,45,93,18,51,78,52,46,True,7631262493
54,97,105,51,21,72,14,39,93,5,False,7631217152
18,85,9,61,78,17,5,23,19,89,True,7629404552
65,62,13,95,105,126,100,106,114,101,False,7629332687
17,99,5,19,44,109,98,93,129,105,False,7629241855
60,19,53,44,9,49,45,64,41,98,False,7629177937
52,106,14,53,46,15,20,129,80,138,True,7634723956
128,78,83,94,120,72,40,21,48,50,True,7634690295
104,86,53,45,94,13,61,48,79,58,False,7634527406
89,109,13,69,58,52,53,62,10,57,True,7634503574
50,66,49,63,19,105,103,137,1,43,True,7633951615
52,72,55,90,18,41,57,25,9,123,False,7633899577
57,62,112,10,52,2,105,90,110,114,True,7633857621
19,96,65,76,95,41,109,105,2,59,True,7633775287
54,111,105,50,96,59,86,20,16,18,True,7633711110
46,44,85,86,57,18,26,53,22,2,True,7633021119
41,3,97,65,35,52,114,20,29,94,True,7632980601
15,65,39,78,18,54,49,5,9,106,False,7632949928
72,100,48,13,69,109,14,22,105,1,True,7632931396
113,121,9,95,137,41,98,7,3,21,False,7632902412
112,21,57,52,10,13,55,45,19,89,True,7632880647
13,63,45,135,44,17,22,9,53,41,True,7632869875
137,120,9,12,79,109,105,93,23,52,False,7632777695
41,109,21,13,65,46,97,87,19,12,True,7632748066
123,136,14,93,76,62,105,41,129,74,False,7632702442
43,5,105,98,54,65,18,64,69,80,False,7632133252
109,49,114,52,86,17,103,98,105,73,True,7632036137
17,45,14,5,21,13,105,57,95,52,True,7631950442
105,123,126,94,28,79,41,120,52,137,True,7631885232
21,5,19,61,38,103,123,114,97,52,False,7631353853
52,14,136,91,96,15,17,71,73,105,False,7631322358
14,20,13,54,109,97,58,32,79,50,False,7631276794
38,20,65,114,98,44,75,97,129,52,False,7631200732
44,14,20,13,22,52,65,54,53,23,False,7631136349
73,106,9,72,50,65,49,20,98,109,True,7630517725
33,27,13,129,89,126,9,123,49,21,False,7629585286
52,15,40,88,41,137,5,86,21,93,True,7629545707
78,72,13,40,54,63,123,129,83,74,True,7629450202
98,129,20,86,61,89,9,19,49,135,False,7629424647
114,5,123,78,126,72,60,52,44,50,True,7629381571
114,5,96,27,13,109,86,25,73,23,False,7629344231
66,123,41,137,126,106,19,47,9,21,True,7629266314
25,89,53,21,62,66,47,69,61,13,True,7629222265
46,49,83,90,19,33,15,7,45,25,True,7634714760
10,110,109,80,23,25,85,20,21,96,True,7634661122
46,96,27,126,109,94,19,90,58,129,True,7634621795
65,53,7,2,73,70,26,19,50,137,True,7634036511
113,48,14,86,114,70,21,105,25,49,False,7633862571
126,98,20,114,10,46,53,21,62,136,False,7633820185
21,58,123,48,98,96,53,74,46,66,False,7633731464
15,112,5,19,138,91,48,98,86,52,True,7633645878
21,1,45,66,88,18,86,23,13,19,True,7633488024
95,14,109,65,100,114,33,96,123,70,False,7633407250
21,44,66,74,100,72,91,129,22,19,True,7633343596
129,30,49,85,46,48,61,5,128,69,True,7633211177
44,112,13,123,49,90,77,27,111,93,False,7633175113
46,126,53,57,109,137,79,20,38,95,False,7633132581
18,19,129,61,58,46,96,20,21,9,True,7633107774
25,96,85,9,52,50,120,103,10,62,False,7632306927
129,109,105,66,49,23,62,25,9,18,True,7632259683
65,7,126,109,52,25,20,13,73,33,True,7632135832
109,19,112,15,39,48,20,123,52,96,True,7632060558
59,136,47,51,91,109,83,13,129,65,False,7631983280
65,78,1,26,74,54,121,25,128,129,True,7631923983
46,53,137,49,52,113,20,44,9,104,True,7631887787
25,45,74,109,99,126,19,71,21,63,True,7631848629
48,105,74,45,129,65,20,1,80,52,True,7631735693
106,110,45,96,54,70,79,13,69,65,True,7631685286
57,66,53,59,10,23,128,19,18,49,False,7631618684
44,20,65,49,98,110,123,12,47,29,True,7631591536
59,101,111,14,137,10,19,43,109,56,True,7630716519
53,83,35,129,44,93,19,17,64,45,True,7630575550
79,13,85,18,21,33,103,39,19,113,True,7630336666
98,66,112,7,48,9,96,90,73,110,True,7630244436
54,123,58,90,15,65,96,52,44,5,False,7630174999
89,121,106,19,33,10,14,9,22,77,True,7629982717
29,137,53,10,109,1,123,112,105,88,False,7629900456
78,128,79,50,94,52,15,69,80,19,False,7629856154
57,41,19,39,45,44,53,37,98,23,False,7629785798
43,19,114,14,46,63,20,62,88,21,True,7629755405
25,109,3,74,33,72,85,52,49,65,False,7629712610
72,29,38,109,44,21,62,65,120,23,True,7633811306
28,66,114,123,73,65,39,112,29,54,True,7633722412
23,10,45,7,43,69,19,123,85,44,True,7630059221
89,121,106,19,33,10,14,9,22,77,True,7629982717
41,123,96,13,37,10,79,65,15,137,True,7629452849
23,19,105,93,33,123,74,38,90,9,True,7634309033
47,9,19,18,88,10,123,137,79,98,True,7634275870
109,22,21,53,28,46,9,96,126,51,True,7634254519
19,73,35,51,15,43,55,62,27,1,True,7634214211
79,137,18,98,5,33,66,120,62,54,True,7634173776
76,10,57,123,105,63,22,96,52,5,True,7633301839
93,26,107,98,3,48,43,19,23,83,False,7633267434
4,105,137,22,85,109,106,9,54,129,False,7632814931
129,27,103,44,91,41,74,86,78,123,False,7632775368
13,9,90,12,19,15,73,86,62,106,False,7632726791
63,120,105,25,136,53,72,79,96,113,True,7632667198
47,85,88,21,72,120,65,5,28,12,False,7632608247
77,45,137,19,74,98,123,109,113,2,True,7632527447
120,21,9,85,46,136,41,53,47,5,True,7632483840
6,45,135,98,65,52,5,44,58,23,True,7632002377
96,93,45,52,33,94,105,57,120,97,True,7631947567
90,123,41,129,91,21,88,98,65,109,True,7631792984
109,10,69,9,65,39,105,49,28,66,True,7631259913
54,97,105,51,21,72,14,39,93,5,False,7631217152
57,18,105,65,52,41,55,109,19,86,True,7631174594
112,31,21,45,10,114,106,96,3,1,True,7631107966
109,13,41,57,3,89,104,26,52,74,True,7631026939
5,27,43,63,33,78,45,103,12,19,True,7630026691
27,74,109,41,23,12,103,126,137,26,True,7629122775
7,106,10,33,72,21,136,129,110,15,True,7629061342
22,5,126,73,97,100,93,13,105,98,True,7628971009
53,13,41,86,97,10,123,65,69,29,False,7633660346
64,114,23,53,120,10,109,105,13,96,False,7633606380
100,4,109,52,23,93,5,123,97,74,True,7633536983
76,62,96,123,10,120,79,98,65,109,False,7633465007
93,21,86,114,120,112,41,25,96,109,False,7632246234
59,26,105,41,77,19,40,52,72,129,True,7632149083
106,65,98,10,26,5,29,45,126,54,False,7632081546
62,100,15,17,98,52,53,137,40,72,False,7631731463
73,109,10,64,120,13,19,105,44,129,True,7631709060
54,25,109,98,19,10,78,79,53,86,True,7630756291
19,137,9,15,1,21,26,58,41,129,True,7630679797
49,68,98,48,65,47,100,21,20,29,True,7634628149
137,9,49,91,72,15,53,69,86,48,True,7634596271
44,39,52,9,109,96,41,19,86,53,False,7634580044
97,20,114,86,13,98,14,18,109,41,True,7634187781
97,7,52,6,109,98,37,129,8,19,True,7634066770
96,20,90,41,86,109,121,17,63,98,True,7634002079
9,5,69,7,39,120,53,100,41,123,False,7633067557
42,28,91,41,79,98,99,20,63,46,True,7633042650
70,9,105,23,7,54,129,14,53,15,False,7632984351
104,11,52,19,109,40,82,14,2,90,False,7630018372
73,65,59,53,98,18,105,13,97,9,True,7629915187
129,111,114,120,54,3,97,86,74,41,False,7629793965
109,97,84,86,107,19,105,53,10,61,True,7629513457
10,53,103,128,96,69,25,86,35,100,True,7629190629
97,90,68,106,54,17,62,135,8,23,True,7629148196
53,77,18,9,126,23,3,123,99,89,True,7633921847
98,45,19,77,94,96,101,120,52,72,False,7633826276
69,120,37,26,48,1,33,28,17,123,False,7633753669
52,15,49,79,65,97,59,12,105,53,False,7633682612
26,65,57,21,137,109,9,78,114,82,True,7633621036
120,45,93,100,98,15,65,72,40,129,False,7632523098
23,9,65,17,18,59,123,2,93,20,True,7632441311
21,105,120,88,72,19,27,5,129,89,True,7632347005
59,86,54,21,19,28,20,83,72,23,True,7632282544
47,51,27,10,73,18,98,9,109,49,True,7632190178
41,71,53,15,52,106,48,98,121,65,True,7632075650
18,13,26,66,129,48,105,53,35,2,True,7631952993
59,123,57,109,77,26,65,72,120,13,False,7630884779
13,109,138,93,129,73,65,55,79,49,False,7630674619
93,53,19,90,13,18,109,49,5,46,True,7630593056
19,69,65,113,105,44,110,5,96,97,True,7634445467
54,110,25,72,86,41,58,123,19,135,True,7634423084
93,105,86,98,96,73,110,49,65,35,True,7634399356
74,3,20,109,41,86,137,8,97,85,True,7634381384
114,112,15,106,84,14,25,26,99,109,True,7634360104
94,5,72,114,19,129,74,14,9,89,True,7634339025
23,19,105,93,33,123,74,38,90,9,True,7634309033
93,45,52,13,19,109,105,120,29,41,False,7634248717
54,21,109,65,23,138,135,51,86,137,True,7633781747
1,47,13,86,7,8,45,55,19,23,True,7633678428
65,72,69,89,35,41,52,112,120,19,True,7632885261
65,45,49,39,18,93,97,53,21,5,True,7632859106
82,14,22,129,20,41,105,50,21,98,False,7632822523
15,96,43,9,18,54,137,66,52,19,False,7632780217
17,137,45,5,98,46,85,123,120,57,True,7632736820
25,20,28,21,109,9,65,13,19,48,True,7632710998
10,28,25,52,20,94,9,138,96,35,True,7632656614
82,105,25,129,119,45,123,69,44,100,True,7632545132
15,7,65,44,98,48,105,49,39,109,True,7632496212
112,100,12,43,79,44,19,72,65,78,True,7632410037
109,46,19,92,120,72,88,68,52,21,True,7632356291
138,129,27,45,35,44,57,5,120,72,False,7632253548
82,85,123,61,21,25,15,109,72,65,True,7631253221
38,20,65,114,98,44,75,97,129,52,False,7631200732
18,5,49,52,98,48,65,69,120,47,False,7631144772
63,62,85,78,25,49,9,109,21,114,False,7631035041
1,105,13,9,78,41,5,69,120,52,False,7630943016
109,45,65,97,68,69,47,86,106,48,True,7629509655
25,53,44,86,78,109,52,57,18,137,False,7629461671
109,105,84,1,33,25,22,26,53,23,True,7629410863
54,13,109,27,96,44,19,126,5,43,True,7629316010
114,112,15,106,84,14,25,26,99,109,True,7634360104
49,123,90,105,48,44,137,112,52,98,False,7634329911
5,57,90,95,17,44,25,60,100,109,False,7634280115
63,45,65,96,59,91,79,23,97,136,False,7634241936
114,86,66,23,21,15,20,129,109,95,True,7634194640
29,66,86,74,41,19,121,21,107,54,False,7634128026
44,15,52,19,105,54,5,123,35,49,True,7634047536
98,15,100,79,10,63,52,78,27,109,True,7633982337
23,109,44,9,52,57,22,5,65,69,True,7633915515
54,21,109,65,23,138,135,51,86,137,True,7633781747
1,47,13,86,7,8,45,55,19,23,True,7633678428
54,9,17,129,52,41,101,53,106,38,False,7633602417
15,106,62,123,55,114,25,5,28,88,True,7633537815
19,43,66,16,65,15,27,48,62,57,True,7633471769
77,72,91,21,114,65,84,85,45,10,False,7633425755
35,9,21,65,120,25,123,96,73,94,True,7632855854
15,86,28,9,44,57,19,64,22,78,False,7632811421
90,110,109,45,100,13,65,26,12,21,False,7632752212
78,65,19,57,44,102,120,109,50,17,True,7632699336
56,129,120,109,123,126,112,103,21,19,False,7632614486
77,45,137,19,74,98,123,109,113,2,True,7632527447
138,129,27,45,35,44,57,5,120,72,False,7632253548
138,65,50,13,19,114,53,21,66,126,False,7632154795
22,53,23,54,66,138,62,88,85,113,False,7632097478
137,86,33,49,15,72,114,26,113,9,True,7631010994
106,53,123,25,57,41,30,137,52,129,False,7630837897
138,39,119,109,98,63,5,52,53,23,False,7630762033
1,98,121,19,15,77,35,105,5,21,False,7630683040
77,105,123,76,2,21,109,18,137,19,False,7630565844
95,20,110,97,52,138,98,123,105,25,True,7630498709
135,1,21,97,109,78,53,112,46,41,False,7634649376
41,123,129,109,74,54,138,105,98,107,True,7634500402
25,53,100,95,60,98,86,21,114,52,False,7634464885
9,5,29,114,89,72,10,98,13,41,False,7633864776
65,35,93,60,79,120,3,88,96,18,False,7633074143
129,119,26,18,52,9,40,41,47,17,True,7633029365
97,102,93,53,109,46,65,114,50,112,True,7632972750
17,55,40,51,67,98,3,21,72,10,False,7632925407
90,88,6,53,57,38,19,105,79,18,False,7632336788
39,26,109,69,73,19,129,53,17,80,True,7632292446
13,66,48,40,78,93,97,9,109,137,True,7632206428
13,98,26,10,137,96,54,9,86,52,False,7632143487
63,5,57,106,109,137,101,1,129,48,True,7631881353
62,100,15,17,98,52,53,137,40,72,False,7631731463
13,49,71,9,73,36,63,98,7,10,True,7631499913
49,5,72,65,137,57,105,53,13,93,False,7634561518
13,19,45,46,65,1,114,105,98,59,True,7633927202
120,123,9,61,44,25,114,49,86,93,False,7633792777
52,25,41,5,107,23,123,114,86,69,True,7633693740
98,69,53,114,5,19,65,93,73,25,True,7633597579
49,5,54,78,26,120,86,64,129,21,False,7632015785
39,105,10,112,129,113,53,79,98,73,False,7631952424
137,27,129,1,123,13,128,9,44,78,True,7631895670
29,65,20,14,46,13,105,109,23,21,False,7631830474
23,86,3,72,98,90,26,109,93,78,True,7631776498
10,123,23,102,52,17,93,65,58,57,False,7631722925
39,102,86,15,73,98,26,18,19,35,True,7631122394
61,5,93,19,92,22,53,73,27,129,False,7631041372
13,19,97,98,63,54,102,53,68,106,False,7630963072
59,123,57,109,77,26,65,72,120,13,False,7630884779
23,49,123,25,85,59,109,33,19,63,True,7630542699
34,4,137,75,105,106,31,23,9,41,False,7630400618
19,10,5,79,98,12,9,120,23,103,True,7630239973
41,64,5,96,13,120,20,54,136,15,True,7630157474
59,19,129,40,70,18,106,98,121,123,True,7630063001
15,19,45,53,129,52,26,9,98,73,True,7630006071
34,95,5,97,72,76,109,4,129,79,True,7629931442
10,19,86,114,43,17,88,110,54,96,True,7629881899
120,96,40,114,9,93,64,90,105,10,True,7629313911
34,137,9,54,123,98,88,22,48,5,True,7629239927
7,20,29,44,21,15,14,26,46,96,False,7629180215
109,29,4,53,34,120,82,112,19,47,False,7629111392
82,26,18,45,49,13,137,41,3,78,False,7629007332
114,86,66,23,21,15,20,129,109,95,True,7634194640
54,21,109,65,23,138,135,51,86,137,True,7633781747
44,20,9,96,120,105,111,114,69,50,True,7633642793
85,25,109,19,113,70,103,129,22,45,False,7633553850
59,53,45,112,54,1,136,129,79,13,False,7632286607
53,46,44,21,79,41,26,86,129,13,True,7634448293
41,66,22,105,129,65,89,17,96,121,False,7634430426
48,21,45,39,49,10,59,55,65,14,False,7634362465
65,60,74,44,105,46,89,83,3,22,True,7634301157
65,53,28,13,94,12,96,90,85,112,True,7634265791
109,52,18,26,69,48,96,45,3,39,True,7633866383
98,19,65,94,21,17,45,105,69,46,True,7633806707
52,19,54,97,20,109,44,25,49,65,False,7633009386
33,18,69,19,53,65,41,49,129,5,False,7632984384
65,70,109,135,22,113,123,5,69,10,True,7632353938
49,123,54,96,20,22,48,65,21,19,False,7632269787
13,97,52,54,136,65,20,48,46,29,False,7632209769
65,22,54,96,45,43,10,123,53,23,True,7631924894
72,83,34,19,15,109,53,44,65,98,False,7629794395
126,114,19,45,138,67,46,84,49,105,False,7629759398
53,21,15,25,109,80,14,84,2,10,False,7629733813
65,138,23,91,80,93,31,45,61,49,True,7629697446
5,14,49,44,90,120,9,21,19,18,False,7629520015
94,103,104,26,23,17,65,123,18,98,True,7629455629
65,15,19,53,41,90,121,93,137,9,False,7629415066
65,40,19,74,21,13,41,20,120,109,False,7629349727
9,21,98,70,53,85,25,26,41,73,False,7629302977
76,105,1,15,109,137,3,41,28,65,True,7629167354
52,20,53,14,10,137,109,121,93,129,True,7629100278
73,58,96,52,9,49,53,113,109,19,False,7629033518
69,79,5,54,17,49,109,18,9,33,True,7633841799
21,109,45,57,23,76,65,9,10,19,False,7633728231
98,119,60,6,88,120,53,129,73,105,True,7633640244
7,136,18,138,33,137,85,26,114,76,True,7633475884
21,105,120,88,72,19,27,5,129,89,True,7632347005
15,88,105,23,95,49,59,44,26,136,True,7632233755
18,105,102,98,65,41,40,62,123,74,False,7632170727
109,20,95,22,73,48,91,129,15,53,False,7632101072
17,98,1,5,19,79,23,48,120,110,False,7631938428
103,137,54,52,105,72,96,53,123,15,True,7631869241
19,88,112,137,18,76,105,48,9,120,False,7631837182
41,120,64,123,137,33,106,7,54,21,False,7631715729
72,26,40,10,25,105,82,51,76,129,True,7631597250
13,109,138,93,129,73,65,55,79,49,False,7630674619
93,53,19,90,13,18,109,49,5,46,True,7630593056
15,109,65,137,13,41,29,9,17,123,False,7630062373
120,105,121,112,6,74,26,19,129,93,False,7629968938
15,21,10,88,65,129,123,39,85,80,False,7629926951
10,19,86,114,43,17,88,110,54,96,True,7629881899
98,45,19,77,94,96,101,120,52,72,False,7633826276
69,120,37,26,48,1,33,28,17,123,False,7633753669
52,15,49,79,65,97,59,12,105,53,False,7633682612
65,78,77,86,59,63,23,26,49,5,True,7633585345
52,15,33,54,19,9,72,5,129,120,True,7633525486
9,113,96,41,62,19,37,73,15,98,False,7633462208
54,26,28,113,105,23,48,78,86,109,True,7633407274
96,45,90,53,72,93,13,20,123,23,True,7634689480
23,14,9,82,15,10,98,66,40,90,False,7634664381
93,109,86,57,15,96,9,52,43,95,True,7634628058
14,123,13,65,72,105,82,54,57,112,False,7634171259
129,74,105,120,54,9,98,41,97,106,True,7634102589
13,19,26,96,72,47,40,9,44,97,False,7634039647
73,9,129,72,25,10,5,86,97,23,True,7633972953
52,63,135,86,97,15,5,1,25,109,True,7633918507
49,33,48,123,105,26,23,65,114,13,True,7633830214
10,123,135,85,22,41,26,5,129,74,False,7633747173
53,13,41,86,97,10,123,65,69,29,False,7633660346
64,114,23,53,120,10,109,105,13,96,False,7633606380
98,53,5,48,23,65,49,82,26,29,False,7633553732
129,123,15,14,18,21,43,98,9,53,False,7633410445
28,105,119,19,6,18,26,98,63,106,False,7633363853
29,27,123,15,46,126,60,65,48,33,False,7633314853
123,91,76,137,18,15,120,27,98,109,True,7633288561
54,66,97,27,98,55,65,79,72,53,True,7633256690
35,48,9,126,51,55,17,1,26,105,True,7633227522
49,109,18,7,29,98,53,104,26,95,False,7633181747
106,79,48,123,137,29,87,53,28,44,False,7633144714
76,109,54,78,86,98,65,110,41,52,True,7632748122
114,86,79,35,29,72,68,19,113,23,True,7632688114
18,98,123,97,9,29,79,22,49,86,False,7632595000
29,102,123,76,1,41,104,21,26,71,True,7632546220
29,9,123,13,95,78,19,86,21,35,True,7632478866
29,123,53,41,36,82,100,9,129,80,True,7632423638
93,53,85,38,74,40,123,12,41,35,False,7632364940
82,137,45,9,98,59,62,20,93,33,True,7632287930
13,20,29,86,73,15,44,90,129,53,True,7632216360
65,66,48,114,13,18,55,51,120,9,True,7632153716
106,65,98,10,26,5,29,45,126,54,False,7632081546
99,114,5,45,18,98,17,9,3,44,True,7631940132
129,13,3,9,54,74,5,137,93,72,True,7631906178
123,58,52,15,129,120,40,48,33,23,True,7631842186
29,5,33,54,22,109,137,9,19,97,False,7631801135
98,105,23,26,18,29,123,53,74,93,False,7631761789
10,129,78,26,106,18,3,59,137,9,True,7631571320
29,135,22,26,82,105,129,65,74,10,True,7631546388
14,53,3,98,10,89,22,19,137,103,False,7631519564
137,9,88,95,25,105,54,53,19,57,True,7631054285
65,74,48,83,129,17,88,105,109,21,False,7630971740
19,40,10,76,23,69,33,49,41,20,True,7630899339
123,129,95,90,9,76,5,136,98,44,False,7630804996
25,44,129,79,110,53,83,46,98,52,False,7630752945
52,51,79,61,46,13,14,21,6,86,True,7630640616
17,105,54,71,98,25,19,73,69,109,False,7630553173
23,67,68,112,35,106,9,109,18,98,False,7630491566
82,110,53,106,78,120,21,79,18,96,True,7630412497
90,73,19,23,18,41,129,109,39,26,True,7630214662
17,44,123,23,20,86,72,106,48,120,False,7630135560
59,19,129,40,70,18,106,98,121,123,True,7630063001
15,19,45,53,129,52,26,9,98,73,True,7630006071
14,53,15,68,93,45,26,39,41,137,False,7629971074
105,86,120,95,15,69,33,22,27,54,True,7629918465
105,49,93,137,109,13,53,19,89,65,True,7629861158
44,39,69,109,19,98,21,50,79,54,True,7629824050
13,129,109,21,12,10,110,114,120,23,True,7629714679
120,96,40,114,9,93,64,90,105,10,True,7629313911
86,20,5,106,44,23,136,123,59,6,True,7629250789
69,31,120,109,48,65,74,54,35,57,False,7629195482
74,45,82,15,65,52,109,18,43,19,False,7629092256
41,20,126,66,17,73,100,39,86,63,False,7629032491
93,40,53,137,14,23,89,112,63,19,True,7628976189
98,86,40,114,120,103,102,93,27,13,True,7634169963
13,26,72,98,73,103,20,21,17,54,False,7631500801
52,41,49,65,104,128,94,98,109,129,True,7631472914
15,14,19,25,23,120,123,136,29,54,False,7631440395
9,69,39,91,95,15,28,114,79,119,False,7631414930
103,126,1,121,21,28,73,26,79,34,False,7631388978
103,23,41,56,109,13,71,5,69,89,False,7631311508
79,95,57,13,20,12,100,21,9,137,True,7631266008
66,27,126,14,48,123,9,74,109,19,False,7631209532
47,45,79,21,6,103,90,114,128,10,False,7631167876
103,52,97,14,105,15,53,71,120,98,True,7631108869
103,52,28,123,48,97,137,71,95,20,True,7631053531
5,129,100,82,21,97,26,111,43,41,False,7629798775
103,100,73,128,106,25,20,93,9,19,False,7629753598
93,75,78,15,100,103,20,90,98,73,False,7629717475
33,93,120,123,104,18,86,62,53,5,False,7629665496
5,129,10,126,79,58,114,16,7,48,False,7629644837
103,54,123,74,97,137,53,41,111,86,True,7629608584
103,135,98,72,48,13,91,70,9,66,False,7629564261
5,9,71,95,97,48,91,23,15,114,False,7629543042
23,48,65,103,120,98,58,49,109,46,False,7634653510
41,52,106,109,15,19,78,51,113,105,False,7634274441
63,45,65,96,59,91,79,23,97,136,False,7634241936
1,47,13,86,7,8,45,55,19,23,True,7633678428
13,86,85,97,44,41,53,96,5,22,False,7633581237
50,26,43,21,112,137,48,3,79,23,False,7633338448
22,7,109,121,129,13,23,53,105,10,True,7633278840
137,23,45,54,52,128,66,53,96,18,False,7633232489
17,137,45,5,98,46,85,123,120,57,True,7632736820
120,121,14,97,63,96,119,26,44,62,False,7632596406
49,5,62,73,52,54,79,13,65,78,True,7632521572
23,50,9,89,33,137,21,26,60,109,True,7631753263
49,53,113,65,126,98,121,48,57,5,False,7631715668
25,62,5,90,21,13,65,27,10,69,False,7631255690
38,20,65,114,98,44,75,97,129,52,False,7631200732
18,5,49,52,98,48,65,69,120,47,False,7631144772
23,20,53,57,44,21,129,9,74,96,True,7630023161
114,5,96,27,13,109,86,25,73,23,False,7629344231
59,65,93,49,123,120,26,70,83,19,True,7629214521
98,13,121,65,109,126,19,97,44,129,True,7629156371
114,5,86,57,25,48,20,123,90,129,True,7634044368
17,109,21,41,105,106,33,123,129,114,True,7633989974
49,33,48,123,105,26,23,65,114,13,True,7633830214
76,15,86,57,14,53,52,98,114,17,False,7633762383
25,53,52,114,21,23,15,94,5,36,False,7633677577
26,65,57,21,137,109,9,78,114,82,True,7633621036
65,27,95,36,49,94,26,60,23,53,True,7634485560
52,15,49,79,65,97,59,12,105,53,False,7633682612
64,114,23,53,120,10,109,105,13,96,False,7633606380
98,53,5,48,23,65,49,82,26,29,False,7633553732
97,5,98,65,46,54,69,123,106,9,True,7633489188
69,94,65,1,9,76,26,48,66,92,True,7633427146
33,65,54,106,45,9,26,23,13,89,True,7633387948
93,43,86,13,5,103,107,123,1,52,True,7633113088
48,74,103,49,79,18,123,7,120,19,False,7632978992
95,9,120,53,129,103,123,43,18,23,False,7632167334
41,29,19,64,74,48,98,73,65,79,True,7632103785
13,63,55,18,88,21,1,74,103,129,False,7631999715
17,98,1,5,19,79,23,48,120,110,False,7631938428
103,137,54,52,105,72,96,53,123,15,True,7631869241
49,25,64,123,93,103,96,105,137,1,False,7631578644
103,13,123,129,41,106,51,107,114,79,False,7631551466
105,17,121,1,71,53,112,70,25,137,True,7630793008
13,109,138,93,129,73,65,55,79,49,False,7630674619
93,53,19,90,13,18,109,49,5,46,True,7630593056
34,4,137,75,105,106,31,23,9,41,False,7630400618
21,62,48,13,137,66,54,39,65,49,True,7630341864
19,10,5,79,98,12,9,120,23,103,True,7630239973
103,43,105,35,67,137,41,5,21,7,False,7629673447
45,123,63,96,61,74,136,40,41,105,False,7634221051
97,9,44,19,120,52,28,123,137,5,False,7633464100
55,19,68,93,49,18,61,97,88,65,False,7632651802
86,48,51,98,129,10,26,52,19,49,False,7632399625
17,45,14,5,21,13,105,57,95,52,True,7631950442
57,18,105,65,52,41,55,109,19,86,True,7631174594
123,64,43,109,82,13,5,54,53,29,False,7634119899
66,105,44,88,34,21,19,65,48,57,True,7633837918
120,45,29,44,83,129,93,52,3,9,False,7633750118
44,20,9,96,120,105,111,114,69,50,True,7633642793
9,49,79,74,46,120,123,45,96,95,True,7633358545
5,88,46,54,98,49,102,57,22,48,True,7632358713
72,57,109,47,18,65,9,21,49,13,False,7632112656
13,57,41,53,105,96,5,72,1,129,True,7632027776
