r1,r2,r3,r4,r5,d1,d2,d3,d4,d5,radiant_win,id
93,26,20,19,76,66,84,13,49,41,False,7588087874
128,26,2,89,71,69,41,106,65,123,False,7587985878
20,98,102,93,90,79,25,123,48,104,False,7587905707
28,138,106,58,95,74,10,69,79,105,False,7586080451
106,71,58,94,69,80,86,89,112,88,True,7586023966
17,26,53,41,102,120,15,40,65,70,True,7585973362
49,72,50,95,17,98,66,21,20,6,True,7584614369
39,111,112,95,137,19,89,58,47,113,False,7584508408
46,71,53,109,21,129,14,1,105,106,False,7542112459
20,56,41,85,76,63,97,100,13,68,True,7542049680
89,63,69,87,97,20,51,93,76,100,False,7541997174
43,65,71,41,39,14,113,76,82,27,False,7541933242
109,114,123,129,74,13,19,20,97,14,False,7603970196
112,26,35,114,93,23,110,18,28,9,True,7603798880
17,26,63,4,20,72,29,34,45,123,False,7603749776
48,82,64,19,4,95,45,7,53,57,True,7603687189
135,86,111,1,45,98,48,58,39,123,True,7598275983
28,37,48,49,105,65,74,80,61,136,False,7598240394
110,86,20,41,17,49,69,98,5,46,True,7596664536
46,120,86,71,128,20,59,26,63,98,False,7596390637
39,86,64,128,41,44,45,129,123,17,False,7596330688
14,26,112,17,41,105,120,65,137,63,False,7593127407
96,85,86,13,18,123,69,20,129,46,False,7593079050
72,5,97,69,71,33,45,107,120,46,True,7593047382
20,49,7,46,128,41,26,25,84,112,True,7593012325
98,83,86,41,59,94,100,26,126,96,True,7592946451
120,101,20,93,98,128,123,71,49,48,False,7592907180
17,86,128,95,51,89,20,25,96,110,False,7592239069
10,31,98,53,59,95,105,120,97,79,False,7592145500
43,123,72,23,86,49,51,25,128,47,False,7592075113
17,26,72,14,109,53,56,71,49,1,True,7590951073
18,53,129,123,137,71,106,26,21,82,True,7590928555
46,97,100,5,1,41,19,49,138,120,True,7590895076
45,65,13,100,21,106,136,121,15,95,True,7590129992
50,26,27,96,48,53,73,86,43,114,True,7590046179
94,68,2,43,110,90,112,15,69,21,False,7588976037
90,10,69,22,113,89,40,123,25,2,False,7588946236
123,49,14,114,22,63,98,136,62,39,True,7588912995
67,86,72,29,21,94,83,88,112,17,False,7588873098
21,14,93,105,82,136,58,126,80,19,False,7588826003
25,20,97,71,138,137,86,26,10,23,False,7588595623
138,86,26,106,28,20,71,31,128,49,True,7588517456
65,41,71,59,128,136,49,98,107,15,True,7588447903
59,71,129,62,21,39,86,97,49,58,False,7586836203
120,5,20,10,98,1,53,22,97,26,True,7586758869
93,105,98,27,112,13,97,65,49,138,True,7586693207
135,70,29,121,119,41,110,90,47,19,False,7585772652
65,105,48,135,137,93,123,21,33,49,True,7585748295
4,49,100,65,55,98,20,69,93,72,True,7585659528
69,106,71,105,73,114,121,14,10,87,True,7585640297
47,65,136,49,54,41,72,20,74,129,False,7585531957
22,129,123,26,73,29,21,121,126,67,True,7585496394
74,69,15,21,86,120,26,73,94,114,True,7585428731
71,114,58,55,1,41,129,26,82,14,False,7585354640
100,86,102,114,76,20,62,120,49,4,False,7585270232
63,123,97,112,17,20,26,22,4,109,True,7585206269
6,86,83,97,39,79,49,126,10,20,True,7585135083
14,65,35,74,98,33,11,45,46,49,False,7585044139
20,105,106,129,89,109,21,66,104,51,True,7583987160
53,41,136,29,11,97,26,105,114,18,True,7583958192
100,60,4,5,11,82,76,32,10,112,False,7583930530
46,105,113,20,98,14,77,13,128,21,True,7583918008
106,65,138,41,96,48,79,26,137,97,False,7583889040
13,58,71,95,80,120,86,51,69,15,False,7583856139
78,26,53,114,15,13,86,75,48,57,True,7583825243
54,114,40,49,15,10,14,22,121,17,False,7583743994
72,112,104,26,106,63,88,40,60,74,False,7583632769
120,26,123,93,97,41,20,136,90,83,False,7583571590
93,19,97,20,47,63,27,26,120,29,False,7572866278
41,64,23,26,69,49,71,20,22,128,False,7572803328
14,65,110,41,71,42,114,126,66,49,True,7571193678
44,27,14,74,98,106,26,121,1,49,True,7571128279
105,51,98,76,93,15,91,26,18,13,True,7571086153
41,29,23,123,105,82,74,55,62,65,True,7571007779
129,41,58,62,21,6,96,71,17,33,True,7570955833
98,39,47,62,18,93,107,26,20,82,True,7570893421
126,65,121,69,73,94,107,137,33,45,True,7570853401
94,107,20,96,13,21,120,69,91,27,False,7570794335
72,71,14,74,46,16,26,70,106,112,False,7568362529
129,26,25,71,46,93,91,86,13,136,False,7568340047
48,69,27,84,65,53,21,114,45,14,False,7568319687
120,3,121,10,69,60,45,31,95,51,False,7567945059
106,105,64,8,15,49,9,129,88,59,True,7567774992
97,86,51,74,67,46,21,114,92,107,True,7567710961
112,20,7,114,41,106,66,21,71,74,False,7567653876
109,62,19,137,57,90,111,82,40,78,False,7566065877
137,123,91,70,17,129,69,48,85,21,False,7565079059
63,19,98,62,112,120,138,17,91,72,False,7565063744
95,5,39,86,106,25,51,71,55,123,False,7565032822
23,53,20,88,25,110,26,97,105,95,True,7565009426
100,43,48,86,38,15,7,41,71,120,True,7564989378
83,106,38,128,21,17,72,123,73,14,False,7564930199
112,46,14,26,95,59,72,10,135,21,True,7563679602
110,13,21,26,135,107,85,62,95,47,True,7563642505
59,123,4,20,129,41,13,16,53,88,False,7563618998
74,20,73,71,95,48,100,81,106,66,False,7563600872
114,72,123,96,10,106,66,137,26,95,False,7563574004
106,20,86,10,97,59,33,93,120,100,True,7563553716
137,84,120,86,49,28,37,74,19,21,True,7562317482
98,14,45,72,68,114,106,53,26,120,False,7560332006
70,26,97,28,123,53,106,105,69,48,False,7560274732
94,15,14,53,47,97,26,86,25,70,False,7560202551
72,18,25,26,137,41,20,5,120,14,False,7559431406
123,93,98,26,97,65,14,25,48,107,True,7559412478
78,91,95,26,59,74,20,96,41,22,False,7559049994
110,120,8,96,112,53,51,114,17,21,True,7557751826
1,45,128,71,29,10,106,72,105,129,False,7557128840
137,65,45,106,82,93,63,22,14,20,False,7556117232
46,138,136,106,135,73,123,20,57,120,True,7556090106
82,69,53,97,92,13,18,26,129,5,False,7556061478
17,100,78,113,13,106,20,90,41,38,False,7555822960
82,110,46,123,104,71,45,119,25,129,True,7555765422
15,101,83,48,53,97,26,121,129,95,True,7554566850
28,27,65,46,60,26,88,43,10,128,False,7554250349
86,104,45,23,25,114,59,14,26,60,False,7554168417
97,20,107,43,95,71,123,65,10,129,True,7554128819
90,51,89,128,20,73,121,107,43,38,False,7554063140
59,51,5,57,72,10,14,23,43,110,False,7553996441
65,26,18,129,25,41,40,14,90,101,False,7552896286
94,106,105,100,129,69,7,93,59,20,True,7552835519
103,22,46,92,100,73,26,20,120,97,False,7552757376
65,98,120,105,113,49,123,68,17,102,True,7552647856
112,14,62,68,95,109,71,83,98,13,False,7552578998
48,14,102,25,129,137,5,128,88,109,False,7550039987
89,62,110,13,114,41,20,106,100,21,True,7549993844
107,26,20,41,120,13,49,93,97,86,False,7549920475
112,75,20,98,48,72,106,55,66,138,True,7549850290
41,110,138,106,104,49,65,19,1,21,False,7549050800
78,64,12,90,23,51,120,25,123,104,True,7548969754
63,105,21,11,51,8,101,39,114,97,True,7548945318
67,105,20,21,96,22,26,110,112,73,False,7548685731
65,71,45,15,18,25,86,105,106,42,True,7548625430
63,13,100,62,129,78,110,93,121,61,False,7548566795
72,41,74,33,2,98,86,100,105,70,False,7548492084
47,65,106,18,123,20,110,100,19,41,False,7548407432
90,123,10,100,57,65,97,112,39,102,False,7548347239
113,20,62,92,8,13,45,100,48,110,True,7547309178
63,69,74,53,15,82,129,135,123,70,True,7547274576
41,31,13,65,97,93,19,121,33,39,True,7547253457
39,21,71,92,41,82,78,128,10,121,True,7547233585
135,101,76,103,4,137,22,106,1,26,False,7547066244
26,8,69,106,22,38,20,90,114,74,True,7547000453
21,3,8,90,19,6,53,86,29,17,False,7546938835
25,135,128,71,49,102,107,26,43,74,False,7546867194
68,56,107,112,106,8,19,110,39,123,True,7546797176
23,45,120,48,123,19,68,107,82,72,True,7546724138
59,20,14,113,19,69,67,26,46,123,True,7546668024
89,121,33,107,39,104,101,48,63,84,True,7546603794
61,7,20,107,73,98,69,100,113,46,False,7546524299
40,110,45,7,11,31,41,62,128,98,True,7545617503
106,53,67,129,20,49,22,128,95,98,False,7545585047
81,45,71,91,128,129,12,26,53,74,False,7545547786
19,45,94,92,14,120,44,71,72,97,True,7545241208
76,51,138,27,137,54,20,106,100,55,False,7545186122
98,20,23,48,71,19,87,114,123,102,True,7545065567
49,28,53,106,56,97,69,41,107,26,False,7544983011
39,91,138,72,129,14,71,90,65,97,True,7544903181
79,26,82,69,90,106,111,129,48,109,True,7543957739
20,46,86,1,19,129,7,59,83,94,True,7543939793
98,107,112,8,71,109,66,26,120,73,True,7543612455
76,107,64,35,82,98,93,20,72,62,True,7543564842
97,110,13,46,138,71,105,40,62,93,True,7543515753
7,41,129,71,110,70,30,121,126,96,True,7543477812
47,25,100,106,26,109,31,21,20,104,False,7543407493
92,102,83,35,100,76,75,89,51,59,True,7543362854
45,86,107,113,93,26,27,96,28,97,True,7543308248
48,66,26,126,69,62,44,121,45,92,True,7542574803
92,100,8,90,26,120,45,48,51,49,False,7542541818
110,119,88,77,10,18,100,25,71,128,True,7542505260
53,103,27,138,19,46,114,78,22,72,False,7542466555
94,5,21,13,100,10,78,112,36,20,True,7542447537
49,97,15,72,123,129,9,22,63,71,True,7542430481
137,28,86,102,22,88,106,43,91,72,True,7542411724
114,73,120,7,43,46,14,65,135,70,True,7542249768
46,26,51,120,96,14,101,58,47,100,True,7541916411
112,111,21,69,26,94,68,97,82,71,False,7541834320
109,123,39,97,68,20,46,22,51,91,True,7541753423
64,100,89,88,21,41,74,123,53,28,True,7608722283
74,96,86,51,41,98,126,68,14,95,True,7608154020
19,63,17,30,73,53,82,69,58,76,True,7608121909
1,7,13,49,105,83,20,32,75,136,True,7606751354
39,49,45,121,94,76,2,20,18,85,True,7606380745
106,48,33,21,26,40,8,88,113,20,False,7603621506
86,49,64,89,100,21,106,123,53,69,True,7603564627
113,1,55,7,128,104,53,97,67,45,False,7603440997
10,40,126,22,100,13,44,45,104,30,False,7603315694
50,113,83,2,8,1,5,69,7,123,False,7603177224
93,33,113,96,21,106,83,135,94,53,False,7603066404
67,84,13,14,31,39,121,1,40,47,False,7601203670
14,18,129,40,113,20,114,97,34,5,False,7601106509
49,53,41,50,113,114,64,93,136,14,False,7597159022
53,113,69,70,84,82,76,83,67,110,True,7596182355
69,58,44,98,26,21,49,37,53,106,True,7596050530
119,19,113,43,48,20,123,15,49,70,True,7595981202
5,102,10,1,65,71,53,58,49,14,True,7595887557
31,53,14,94,85,106,30,123,69,113,False,7595430209
83,65,21,82,71,20,106,95,53,29,False,7595394816
61,86,60,45,1,66,25,63,93,28,False,7595356166
96,86,26,48,39,138,97,78,129,30,False,7593977850
69,67,43,49,53,10,128,39,129,72,True,7589822691
25,39,60,86,123,21,106,6,26,64,False,7588930073
71,82,60,73,5,138,21,41,14,28,True,7588910536
114,7,14,48,98,93,113,50,58,19,False,7588889421
70,17,123,135,43,69,1,56,102,68,False,7588856092
37,14,129,34,56,82,123,26,22,112,False,7588150446
45,26,89,80,96,10,113,71,84,20,False,7588082490
21,23,86,67,14,74,7,28,54,22,True,7587987591
98,20,93,126,26,57,18,40,71,69,False,7587921326
30,41,58,113,129,53,76,6,119,49,True,7587265317
1,30,84,104,126,40,62,93,31,98,False,7587240070
2,106,88,25,67,19,53,111,135,110,False,7587216326
6,10,7,33,88,73,75,53,114,113,False,7586389195
84,28,22,94,97,42,8,53,13,123,True,7586021711
49,97,105,30,48,6,88,102,58,36,True,7585969253
75,18,29,21,37,7,6,26,87,28,False,7584966742
26,29,113,71,42,47,92,95,106,97,True,7584900445
20,71,69,58,93,12,15,123,76,21,True,7584827181
26,48,99,50,97,15,53,5,109,2,True,7584742430
106,53,128,93,80,83,98,7,81,6,True,7584666325
27,1,96,14,26,49,53,61,8,113,False,7584238366
48,60,58,113,14,25,98,138,76,45,False,7584191055
88,113,105,22,137,86,41,14,98,15,False,7583080744
44,113,123,129,88,64,65,96,41,21,True,7582571052
5,106,113,109,51,16,18,20,47,30,False,7582317274
39,71,14,60,53,123,16,54,5,28,False,7582287729
20,40,80,13,11,26,106,123,102,43,True,7578543124
74,137,35,41,105,120,78,123,83,44,False,7577427975
90,69,123,83,6,49,129,30,22,20,True,7577357089
88,113,84,49,120,57,47,72,65,41,True,7577316453
113,53,29,3,21,14,107,48,39,30,True,7577244164
64,73,41,39,112,14,119,26,13,102,True,7577150841
27,112,113,43,6,119,7,48,82,101,True,7577099552
21,36,106,27,110,95,14,20,86,49,False,7577062014
113,19,119,59,69,106,86,41,31,96,True,7576963291
13,20,2,45,95,17,25,102,1,53,True,7576937523
84,106,48,69,110,102,53,26,13,8,True,7576899700
119,36,62,31,49,86,135,41,21,113,False,7576189454
53,69,1,5,113,8,123,105,13,96,False,7576097244
20,15,63,26,47,93,102,27,39,73,False,7575937457
69,19,66,102,15,14,68,21,129,111,False,7575875123
105,135,84,113,63,67,20,106,26,98,True,7574922372
6,100,102,26,67,123,68,32,15,73,False,7574218390
84,26,10,86,33,95,102,69,29,119,False,7574091606
28,113,1,5,71,104,112,43,109,100,False,7574023720
55,113,93,86,30,45,137,94,17,105,False,7573930334
68,71,129,28,10,37,13,44,69,53,False,7573845661
15,44,129,40,14,93,30,106,111,102,False,7573533763
21,67,97,5,53,86,27,129,82,93,False,7573474207
120,64,15,27,136,129,14,113,63,20,True,7572241493
113,97,41,22,20,107,87,29,62,8,True,7572170327
96,28,79,72,113,67,55,25,64,71,True,7571891198
123,93,64,129,74,13,10,40,21,86,True,7571835497
15,20,93,26,19,104,90,94,14,7,True,7571812559
20,71,8,129,123,39,96,100,10,97,True,7571767752
98,60,10,26,56,49,71,86,69,28,False,7570770251
22,46,20,49,60,113,121,102,70,29,False,7570708287
13,8,97,45,123,39,71,48,37,15,False,7570437913
37,7,23,49,113,54,88,129,86,53,True,7570397669
75,112,21,41,82,7,123,114,60,42,True,7570297071
36,21,49,54,86,15,97,37,102,93,False,7570264862
48,112,28,13,91,71,123,106,1,14,True,7570224949
5,86,113,8,49,85,21,25,88,47,True,7566057577
53,30,37,67,47,111,96,26,44,113,True,7565961238
86,97,41,74,121,8,28,15,31,5,False,7565871791
16,20,25,21,81,53,13,49,67,26,False,7565770920
41,110,21,113,14,26,82,53,129,97,True,7565681816
35,53,5,93,42,123,1,13,2,14,False,7565069725
28,3,22,88,14,75,113,6,80,107,False,7564546648
27,29,56,106,102,39,67,123,30,60,True,7564494141
53,49,76,45,48,8,15,40,22,111,True,7564383262
40,41,97,33,123,87,13,102,85,6,False,7563722578
14,43,25,28,1,41,97,119,68,39,True,7563692912
76,100,21,53,48,98,15,74,25,7,True,7563675640
86,113,128,19,21,64,123,49,10,69,True,7562902792
100,113,83,53,76,98,114,106,20,26,True,7562819327
53,44,65,21,35,119,93,15,129,26,False,7561640647
77,97,113,27,71,14,81,41,83,47,False,7561551222
28,72,8,113,105,86,123,106,69,49,True,7561498111
63,5,62,64,113,11,68,28,94,75,True,7561446922
26,25,47,69,64,87,5,90,11,43,True,7561054014
1,22,135,5,71,27,138,86,47,95,False,7561028161
5,76,121,14,1,105,55,26,113,41,False,7560122987
93,113,22,7,36,14,96,86,47,94,False,7560061820
14,48,26,25,39,123,10,7,47,15,True,7559995189
20,102,5,41,106,17,21,86,66,129,True,7558852434
106,67,88,26,53,112,28,21,37,86,True,7558792798
26,69,112,70,113,123,15,47,104,3,True,7558487718
20,53,129,18,113,27,21,76,41,101,True,7558438950
31,47,95,126,123,37,67,88,113,55,False,7555610953
113,40,97,111,8,71,128,17,87,67,True,7555554139
105,49,6,113,35,51,17,67,128,96,False,7555464554
97,14,5,49,8,105,51,1,35,29,False,7555399672
31,48,100,49,14,69,93,53,84,106,False,7555344022
114,26,53,106,15,12,83,90,23,20,True,7555274120
83,22,95,26,28,73,93,37,102,121,False,7555218820
47,98,83,138,67,69,68,97,2,10,True,7554840333
123,67,95,7,113,53,98,6,88,76,True,7554248255
119,70,96,17,5,14,137,13,1,88,True,7554181718
26,47,74,41,22,69,5,76,43,48,True,7554095763
49,26,20,16,94,64,67,25,113,55,False,7553251326
84,49,22,28,30,69,88,56,59,62,True,7552114497
113,102,27,64,84,90,7,25,45,129,True,7552080195
63,129,71,121,53,93,6,28,44,14,False,7552047641
53,39,69,70,5,46,10,3,128,129,False,7552004038
48,30,129,26,22,63,123,44,113,5,False,7551856939
2,25,30,22,136,63,26,67,111,15,True,7551829151
10,84,71,108,19,28,105,25,69,45,False,7550710543
67,55,31,13,72,57,53,86,71,48,True,7550666716
28,86,113,30,114,76,121,64,39,57,True,7550625066
48,53,7,26,97,12,47,35,20,31,True,7550474903
26,82,27,126,95,53,97,30,41,35,True,7550446954
36,26,35,47,71,20,113,41,102,76,False,7549684883
102,101,63,113,48,27,104,8,22,35,True,7549641751
10,98,62,31,35,53,66,48,76,69,False,7549303994
102,38,49,48,97,74,7,129,5,89,True,7549086254
26,6,113,88,62,28,46,37,30,98,True,7548432157
67,76,37,49,53,10,104,28,20,14,False,7548360465
123,83,135,10,28,105,58,67,55,53,True,7548271517
29,14,16,6,25,21,69,9,84,54,False,7547684578
56,17,96,26,14,97,44,21,123,40,False,7547621999
49,114,45,82,20,67,58,39,2,26,True,7547563336
95,31,112,119,137,13,44,53,47,71,True,7547512166
10,106,101,20,129,28,53,8,62,97,False,7546556646
113,112,8,84,97,128,64,136,93,74,True,7546449199
30,95,17,112,14,21,110,75,69,35,False,7546364948
89,22,69,87,45,48,106,84,21,26,False,7546220260
31,30,113,1,69,76,10,96,51,27,True,7545945831
26,14,114,21,80,10,37,41,71,86,False,7545887755
47,40,106,86,54,96,88,25,35,100,False,7545736159
14,104,68,113,41,23,42,30,76,136,False,7545661213
3,6,14,7,56,82,20,104,39,123,True,7544761152
15,35,113,31,88,48,102,135,128,136,True,7544679224
126,7,137,31,95,96,26,123,113,44,False,7544584498
113,38,80,102,111,75,137,71,10,43,True,7544335082
21,94,14,74,102,69,53,87,55,10,True,7544131207
113,53,31,69,1,76,88,87,112,104,True,7544094722
86,74,90,10,96,113,64,49,41,7,False,7541825967
93,110,22,14,71,113,123,114,98,53,False,7541747114
41,7,104,102,83,67,21,69,53,121,False,7541703116
126,16,27,10,68,1,13,53,90,84,True,7541644134
3,113,123,44,14,98,60,95,27,87,True,7541579296
30,26,44,56,69,13,114,16,53,136,False,7541267145
13,95,100,53,69,49,87,76,21,14,False,7541233193
21,27,109,69,113,104,14,86,41,64,True,7541201282
69,17,62,105,14,129,53,8,28,86,False,7540378808
113,91,48,36,137,123,54,96,126,105,True,7540298462
6,37,47,14,96,113,64,53,135,41,False,7540233143
20,2,53,56,21,72,98,113,97,48,True,7539827758
102,30,69,10,119,97,74,53,41,7,True,7539772993
28,113,49,105,30,64,76,20,67,86,True,7539003951
22,97,82,96,84,27,6,104,34,74,False,7538921498
37,93,27,36,71,113,44,53,15,83,False,7538825575
8,53,31,113,114,2,22,26,72,67,True,7538382475
43,27,8,106,45,14,64,88,62,1,False,7537580404
135,8,111,43,62,56,20,63,103,16,False,7537437365
1,16,21,112,138,80,67,36,14,64,True,7533266636
12,16,13,22,19,48,87,105,106,28,False,7532664194
129,27,43,71,41,26,6,77,88,97,False,7532605069
28,113,27,85,41,76,88,71,102,6,False,7532528818
22,7,126,137,14,2,13,123,112,1,False,7532420327
25,29,56,41,119,104,9,74,11,30,False,7532354897
7,96,5,74,41,14,113,100,129,13,False,7532183352
8,47,113,86,30,83,119,76,93,110,False,7531745693
111,35,45,48,7,30,54,80,70,121,False,7531239760
53,22,17,93,101,41,27,56,13,28,False,7531155413
106,14,29,10,71,83,114,28,36,97,False,7531092166
128,6,14,28,20,60,12,64,71,66,True,7531042311
5,96,76,50,48,31,104,113,8,26,False,7530986705
105,102,113,26,71,35,96,7,67,27,False,7530661900
45,1,86,22,96,35,19,5,71,137,True,7530590146
102,75,84,106,96,5,14,111,39,138,True,7530549258
9,84,113,82,129,114,29,73,7,110,True,7528982544
52,89,90,76,75,9,71,113,41,25,False,7527989937
138,14,112,106,75,1,13,26,31,16,True,7527921335
18,84,88,13,85,63,121,107,114,11,True,7527860783
41,43,55,88,50,93,113,62,16,112,True,7527786597
80,5,97,46,56,26,39,14,8,67,False,7527692516
126,8,53,72,17,114,10,28,102,56,True,7525884069
13,10,30,40,14,43,93,20,72,71,True,7525821865
18,76,80,31,14,93,30,98,35,22,True,7525735102
54,26,73,11,14,41,111,36,21,71,True,7525684807
113,83,93,5,28,44,98,14,30,16,False,7525629558
45,100,114,26,35,104,15,67,119,105,True,7522395881
106,60,12,119,30,86,26,63,7,120,False,7522357515
129,31,48,11,110,76,16,14,121,123,True,7522325650
82,10,26,6,66,68,129,14,5,30,False,7522284899
1,84,97,87,69,52,21,37,88,95,True,7520644814
21,32,100,7,96,136,74,10,27,75,True,7520596587
76,54,71,2,5,87,17,64,19,114,False,7520570627
13,60,41,79,75,123,48,84,31,7,True,7517835692
14,74,97,41,43,10,13,88,86,64,True,7516328888
72,39,67,28,74,76,112,129,5,41,True,7516255417
71,97,53,128,70,120,99,86,20,73,False,7516193430
48,126,26,47,43,71,67,72,20,75,True,7516141112
53,97,67,14,68,15,30,100,27,54,True,7516098141
17,97,8,31,16,36,68,96,44,123,False,7512836305
1,14,36,68,13,53,41,42,22,49,True,7512792686
75,43,48,53,16,64,30,113,102,41,False,7512743356
121,47,9,35,10,86,36,72,79,48,True,7512685208
86,95,88,21,120,94,104,14,71,57,True,7509527843
121,14,42,64,25,97,44,120,26,88,True,7509497491
123,12,137,86,14,92,102,76,31,72,True,7509461040
126,56,109,36,98,53,29,41,22,14,False,7508373868
36,30,8,62,31,69,26,22,9,138,False,7508295341
65,71,4,39,26,47,86,69,14,95,False,7506435461
26,36,1,47,84,113,41,30,96,20,True,7505344662
71,40,8,39,84,28,27,13,54,45,False,7505230763
106,5,27,70,98,15,20,113,8,35,True,7503808719
41,84,113,104,40,9,22,36,42,129,True,7503757633
31,27,94,97,65,41,14,30,28,46,True,7503685594
43,45,68,7,8,41,26,53,137,76,False,7501698284
45,128,7,48,120,22,72,81,63,113,False,7501653578
22,7,67,23,28,44,97,20,35,110,True,7501599149
106,129,93,105,20,98,3,91,137,48,True,7576698057
17,123,97,113,121,41,20,55,106,107,False,7576664275
106,78,44,105,138,21,100,45,92,7,True,7576626054
120,86,20,10,96,25,47,106,23,14,True,7576199683
76,71,114,47,41,120,129,123,20,32,False,7575124091
106,56,45,94,129,39,57,21,82,69,True,7574960068
48,121,102,69,98,55,99,63,20,100,True,7574831293
12,111,49,86,106,48,121,71,29,45,False,7574779795
120,26,10,129,123,106,58,41,28,20,True,7574701093
18,2,98,100,105,46,14,28,41,91,False,7574067319
73,71,86,19,135,120,53,129,26,21,True,7573991359
74,108,19,64,21,93,126,20,100,47,False,7573157407
33,26,41,13,98,25,66,129,123,120,True,7572955335
98,27,51,57,10,21,135,101,78,94,True,7572910237
47,129,14,71,48,98,100,26,55,49,False,7572637573
73,112,26,104,34,65,19,22,129,41,False,7572562607
25,86,42,98,20,4,123,26,96,22,False,7572492818
55,65,137,86,4,28,87,105,98,114,True,7571699268
128,28,65,41,51,13,102,100,69,97,True,7571675428
98,51,55,83,15,45,105,82,97,13,False,7571650713
14,123,86,1,21,13,100,20,18,69,False,7571572902
13,71,54,121,98,21,14,100,95,76,False,7571550242
13,26,137,27,63,120,53,77,123,108,True,7571530154
13,46,86,66,96,15,71,109,69,136,True,7571511717
67,22,110,136,49,35,34,10,97,72,True,7571471661
106,57,43,26,49,98,102,105,71,18,True,7571046041
120,129,14,88,21,97,78,40,46,26,False,7570970741
120,21,49,94,84,74,96,1,110,69,False,7568382707
39,87,126,110,129,98,71,95,79,53,True,7568351882
13,109,86,123,14,76,96,53,100,114,True,7562262967
135,83,82,100,35,98,86,10,97,26,False,7562245371
106,20,36,1,128,96,85,46,19,35,False,7562229935
88,57,23,12,5,41,80,26,71,69,True,7562200998
96,19,82,48,71,59,114,83,21,58,True,7562186267
15,45,48,98,72,137,44,75,129,71,True,7560312459
95,30,106,138,123,74,86,20,41,96,False,7559560541
49,110,86,17,73,74,45,53,21,126,True,7557891591
46,79,22,114,57,74,128,47,71,129,False,7557804112
18,26,20,7,120,74,82,137,65,15,False,7557289154
114,123,21,25,129,120,27,82,20,2,False,7557224558
18,68,71,25,47,120,53,129,26,41,False,7556287995
120,121,86,4,12,73,20,97,123,106,True,7556265599
106,100,135,93,20,95,26,123,33,19,False,7556238976
72,123,10,21,17,13,110,14,48,20,False,7556163927
73,27,112,129,23,41,98,64,74,101,True,7556130264
120,104,121,72,114,13,89,101,86,2,False,7555927046
49,68,20,65,89,46,69,60,55,75,False,7555876694
17,100,78,113,13,106,20,90,41,38,False,7555822960
138,98,88,102,33,15,20,26,137,70,False,7555724488
41,123,69,83,106,82,105,72,135,48,False,7555668652
106,26,27,104,113,97,25,7,72,71,True,7555494109
98,10,88,15,19,60,109,20,120,100,True,7554789843
28,20,80,14,46,59,53,123,129,18,False,7554759889
106,98,86,87,41,65,39,95,129,58,True,7554144893
39,100,21,63,1,67,86,69,17,72,True,7553205647
52,93,128,53,97,120,65,41,119,98,False,7552741052
98,71,41,25,21,78,51,82,106,100,True,7551813739
120,123,69,22,73,74,53,135,48,21,False,7551791577
128,135,65,111,67,105,43,60,110,136,True,7551325809
13,21,41,68,112,19,6,20,36,103,True,7550437113
120,72,89,29,123,8,128,47,21,88,True,7550412230
107,26,20,41,120,13,49,93,97,86,False,7549920475
13,26,71,10,18,57,68,14,11,1,True,7549754903
98,53,19,71,1,58,29,100,21,4,True,7549091419
39,45,123,8,78,46,55,41,56,65,False,7547272446
17,45,6,21,100,90,76,14,105,4,False,7542484346
63,45,71,21,28,120,14,53,47,41,False,7542251510
106,15,25,10,83,114,45,98,100,39,True,7542134579
21,26,101,45,97,126,82,65,14,41,True,7542091166
46,94,129,21,136,74,15,25,65,32,False,7542020196
106,90,104,27,95,128,129,19,26,8,False,7541984998
120,46,72,112,97,21,77,103,51,106,False,7541106835
25,28,14,100,106,95,65,26,98,97,False,7539820306
112,30,102,21,137,56,72,51,25,23,False,7539802802
41,27,88,107,57,114,46,7,136,98,True,7539781139
126,26,71,48,21,17,104,41,65,22,True,7539751386
13,41,15,64,82,10,105,69,35,74,False,7539732158
6,86,78,112,21,106,26,69,10,72,True,7539710555
106,91,69,72,1,74,40,137,26,18,True,7536176372
72,84,93,123,25,74,26,70,100,54,True,7536119960
48,129,83,98,26,93,72,120,71,123,True,7534618679
111,71,14,105,15,113,102,120,65,107,False,7534321512
23,20,46,100,47,120,137,86,67,74,True,7534267814
106,123,97,69,41,129,20,111,46,120,False,7534226408
94,26,129,123,74,22,69,65,105,41,True,7531591377
53,90,65,129,95,74,51,25,111,7,False,7531136171
90,89,66,47,100,106,58,71,55,18,False,7530280755
106,83,20,7,25,53,87,71,135,21,False,7529690854
120,123,86,25,129,106,75,39,21,41,False,7529623682
78,86,20,120,18,48,26,29,53,21,True,7529572743
95,62,121,43,21,23,123,31,73,28,True,7529532006
10,5,101,28,104,74,31,21,95,7,False,7528873925
106,75,100,73,65,41,20,128,112,129,False,7528840410
71,43,28,45,46,106,74,30,88,102,True,7528327932
22,3,90,78,14,113,84,120,19,63,True,7528275162
90,101,71,54,112,19,7,85,25,41,False,7528219350
74,96,100,41,110,58,71,84,138,22,True,7527391680
39,123,73,69,65,21,43,97,121,42,True,7527366917
120,41,110,123,92,23,53,65,56,28,False,7527340966
74,26,103,55,93,120,97,91,72,123,False,7527321081
74,102,65,41,100,48,98,11,86,22,True,7524853414
41,84,138,137,57,25,30,14,56,92,True,7524751428
13,104,112,12,71,49,20,63,21,69,True,7523897714
46,110,28,21,56,128,68,19,25,41,False,7523852483
